STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_A,Non-tax revenue on grants,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,0,,A,Normal value,6,Millions,NTR_A,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_BC,Non-tax revenue on other property income,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,0,,A,Normal value,6,Millions,NTR_BC,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_A,Non-tax revenue on grants,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,0,,A,Normal value,6,Millions,NTR_A,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_BC,Non-tax revenue on other property income,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,0,,A,Normal value,6,Millions,NTR_BC,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_A,Non-tax revenue on grants,_T,Total,HKD,Hong Kong dollar,A,Annual,2017,,0,,A,Normal value,6,Millions,NTR_A,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_BC,Non-tax revenue on other property income,_T,Total,HKD,Hong Kong dollar,A,Annual,2017,,0,,A,Normal value,6,Millions,NTR_BC,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_A,Non-tax revenue on grants,_T,Total,HKD,Hong Kong dollar,A,Annual,2018,,0,,A,Normal value,6,Millions,NTR_A,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_BC,Non-tax revenue on other property income,_T,Total,HKD,Hong Kong dollar,A,Annual,2018,,0,,A,Normal value,6,Millions,NTR_BC,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_A,Non-tax revenue on grants,_T,Total,HKD,Hong Kong dollar,A,Annual,2019,,0,,A,Normal value,6,Millions,NTR_A,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_BC,Non-tax revenue on other property income,_T,Total,HKD,Hong Kong dollar,A,Annual,2019,,0,,A,Normal value,6,Millions,NTR_BC,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_A,Non-tax revenue on grants,_T,Total,HKD,Hong Kong dollar,A,Annual,2020,,0,,A,Normal value,6,Millions,NTR_A,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_BC,Non-tax revenue on other property income,_T,Total,HKD,Hong Kong dollar,A,Annual,2020,,0,,A,Normal value,6,Millions,NTR_BC,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_A,Non-tax revenue on grants,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,0,,A,Normal value,6,Millions,NTR_A,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_BC,Non-tax revenue on other property income,_T,Total,HKD,Hong Kong dollar,A,Annual,2021,,0,,A,Normal value,6,Millions,NTR_BC,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_A,Non-tax revenue on grants,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,0,,A,Normal value,6,Millions,NTR_A,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_BC,Non-tax revenue on other property income,_T,Total,HKD,Hong Kong dollar,A,Annual,2022,,0,,A,Normal value,6,Millions,NTR_BC,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_A,Non-tax revenue on grants,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,0,,A,Normal value,6,Millions,NTR_A,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_BC,Non-tax revenue on other property income,_T,Total,HKD,Hong Kong dollar,A,Annual,2023,,0,,A,Normal value,6,Millions,NTR_BC,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1629,Air passenger departure tax,HKD,Hong Kong dollar,A,Annual,2014,,2347,,A,Normal value,6,Millions,5126_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1643,Bets and sweeps tax,HKD,Hong Kong dollar,A,Annual,2014,,19479,,A,Normal value,6,Millions,5126_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1643,Bets and sweeps tax,HKD,Hong Kong dollar,A,Annual,2015,,20127,,A,Normal value,6,Millions,5126_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1629,Air passenger departure tax,HKD,Hong Kong dollar,A,Annual,2015,,2516,,A,Normal value,6,Millions,5126_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1643,Bets and sweeps tax,HKD,Hong Kong dollar,A,Annual,2016,,21119,,A,Normal value,6,Millions,5126_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1629,Air passenger departure tax,HKD,Hong Kong dollar,A,Annual,2016,,2598,,A,Normal value,6,Millions,5126_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1643,Bets and sweeps tax,HKD,Hong Kong dollar,A,Annual,2017,,21959,,A,Normal value,6,Millions,5126_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1629,Air passenger departure tax,HKD,Hong Kong dollar,A,Annual,2017,,2737,,A,Normal value,6,Millions,5126_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1643,Bets and sweeps tax,HKD,Hong Kong dollar,A,Annual,2018,,22194,,A,Normal value,6,Millions,5126_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1629,Air passenger departure tax,HKD,Hong Kong dollar,A,Annual,2018,,2881,,A,Normal value,6,Millions,5126_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1643,Bets and sweeps tax,HKD,Hong Kong dollar,A,Annual,2019,,22012,,A,Normal value,6,Millions,5126_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1629,Air passenger departure tax,HKD,Hong Kong dollar,A,Annual,2019,,2347,,A,Normal value,6,Millions,5126_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1629,Air passenger departure tax,HKD,Hong Kong dollar,A,Annual,2020,,101,,A,Normal value,6,Millions,5126_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1643,Bets and sweeps tax,HKD,Hong Kong dollar,A,Annual,2020,,20877,,A,Normal value,6,Millions,5126_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1629,Air passenger departure tax,HKD,Hong Kong dollar,A,Annual,2021,,56,,A,Normal value,6,Millions,5126_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1643,Bets and sweeps tax,HKD,Hong Kong dollar,A,Annual,2021,,25432,,A,Normal value,6,Millions,5126_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1643,Bets and sweeps tax,HKD,Hong Kong dollar,A,Annual,2022,,25824,,A,Normal value,6,Millions,5126_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1629,Air passenger departure tax,HKD,Hong Kong dollar,A,Annual,2022,,393,,A,Normal value,6,Millions,5126_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1643,Bets and sweeps tax,HKD,Hong Kong dollar,A,Annual,2023,,28467,,A,Normal value,6,Millions,5126_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,L_1629,Air passenger departure tax,HKD,Hong Kong dollar,A,Annual,2023,,1943,,A,Normal value,6,Millions,5126_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1706,Fees and charges,HKD,Hong Kong dollar,A,Annual,2014,,7099,,A,Normal value,6,Millions,NTR_C_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1892,Utilities,HKD,Hong Kong dollar,A,Annual,2014,,3972,,A,Normal value,6,Millions,NTR_C_L03_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1759,Land premium,HKD,Hong Kong dollar,A,Annual,2014,,77804,,A,Normal value,6,Millions,NTR_C_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1892,Utilities,HKD,Hong Kong dollar,A,Annual,2015,,4010,,A,Normal value,6,Millions,NTR_C_L03_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1759,Land premium,HKD,Hong Kong dollar,A,Annual,2015,,60893,,A,Normal value,6,Millions,NTR_C_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1706,Fees and charges,HKD,Hong Kong dollar,A,Annual,2015,,7498,,A,Normal value,6,Millions,NTR_C_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1892,Utilities,HKD,Hong Kong dollar,A,Annual,2016,,4256,,A,Normal value,6,Millions,NTR_C_L03_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1759,Land premium,HKD,Hong Kong dollar,A,Annual,2016,,127970,,A,Normal value,6,Millions,NTR_C_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1706,Fees and charges,HKD,Hong Kong dollar,A,Annual,2016,,7329,,A,Normal value,6,Millions,NTR_C_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1892,Utilities,HKD,Hong Kong dollar,A,Annual,2017,,4373,,A,Normal value,6,Millions,NTR_C_L03_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1759,Land premium,HKD,Hong Kong dollar,A,Annual,2017,,164811,,A,Normal value,6,Millions,NTR_C_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1706,Fees and charges,HKD,Hong Kong dollar,A,Annual,2017,,7743,,A,Normal value,6,Millions,NTR_C_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1892,Utilities,HKD,Hong Kong dollar,A,Annual,2018,,4440,,A,Normal value,6,Millions,NTR_C_L03_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1759,Land premium,HKD,Hong Kong dollar,A,Annual,2018,,116861,,A,Normal value,6,Millions,NTR_C_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1706,Fees and charges,HKD,Hong Kong dollar,A,Annual,2018,,8199,,A,Normal value,6,Millions,NTR_C_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1892,Utilities,HKD,Hong Kong dollar,A,Annual,2019,,3906,,A,Normal value,6,Millions,NTR_C_L03_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1759,Land premium,HKD,Hong Kong dollar,A,Annual,2019,,141728,,A,Normal value,6,Millions,NTR_C_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1706,Fees and charges,HKD,Hong Kong dollar,A,Annual,2019,,7290,,A,Normal value,6,Millions,NTR_C_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1892,Utilities,HKD,Hong Kong dollar,A,Annual,2020,,3496,,A,Normal value,6,Millions,NTR_C_L03_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1759,Land premium,HKD,Hong Kong dollar,A,Annual,2020,,88713,,A,Normal value,6,Millions,NTR_C_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1706,Fees and charges,HKD,Hong Kong dollar,A,Annual,2020,,6101,,A,Normal value,6,Millions,NTR_C_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1706,Fees and charges,HKD,Hong Kong dollar,A,Annual,2021,,6667,,A,Normal value,6,Millions,NTR_C_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1759,Land premium,HKD,Hong Kong dollar,A,Annual,2021,,143044,,A,Normal value,6,Millions,NTR_C_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1892,Utilities,HKD,Hong Kong dollar,A,Annual,2021,,3200,,A,Normal value,6,Millions,NTR_C_L03_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1759,Land premium,HKD,Hong Kong dollar,A,Annual,2022,,69928,,A,Normal value,6,Millions,NTR_C_L01_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1892,Utilities,HKD,Hong Kong dollar,A,Annual,2022,,3202,,A,Normal value,6,Millions,NTR_C_L03_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1706,Fees and charges,HKD,Hong Kong dollar,A,Annual,2022,,7483,,A,Normal value,6,Millions,NTR_C_L02_HKG,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),NONTAX_REV,Non-tax revenue,S13,General government,T_NTR_C,Non-tax revenue on sales of goods and services,L_1706,Fees and charges,HKD,Hong Kong dollar,A,Annual,2023,,8236,,A,Normal value,6,Millions,NTR_C_L02_HKG,,3,Three
